evaluations raw_y
1 342.7025948187
3 87.2478146197
5 9.2728203760
20 8.7568973995
21 0.2687330906
78 0.1772066495
112 0.0004274828
306 21.0129100025
evaluations raw_y
1 20.9097239322
4 0.5380210813
8 0.4633376792
16 0.0988945911
102 0.0605924659
108 0.0203912727
422 0.0314156140
evaluations raw_y
1 317.5350114828
2 63.7093461548
3 45.0821279272
9 5.4327625528
20 1.1955630842
34 0.0285970650
620 0.1570793202
evaluations raw_y
1 386.6370585144
2 283.1863473133
3 28.8047078139
5 12.9293812661
10 4.9234737018
19 4.4308633313
20 1.1734160257
21 0.9562403688
616 2.8431410390
evaluations raw_y
1 21.5883438999
2 15.4884273110
3 12.0829882060
6 7.9653447696
12 3.8787958764
19 3.2319689888
21 2.1818348131
23 1.5958792528
30 1.0043801437
34 0.8180878659
36 0.7844009869
38 0.2630409116
312 16.6383415974
evaluations raw_y
1 176.3979046111
2 12.1668709876
5 5.0071512555
676 31.9657296588
evaluations raw_y
1 35.7321470369
2 31.5295479309
4 15.7130915144
8 7.8626359908
13 5.0191338152
566 36.8351735530
evaluations raw_y
1 20.7030123907
2 7.4939654332
6 5.0171965201
7 3.2398886408
12 0.9437791570
31 0.4353453212
37 0.3902823547
486 0.6126102550
evaluations raw_y
1 260.8955536236
5 101.0647993177
9 47.9623703617
12 34.4746333281
13 23.1978691893
16 8.3296620577
17 2.4717643697
69 0.0737995778
159 0.0314730148
552 0.0628315406
evaluations raw_y
1 7.6292141382
5 7.1901281417
6 3.8072422996
24 1.1998661073
306 21.1833198970
evaluations raw_y
1 180.0862470897
3 164.5430734559
6 109.2617910920
7 24.7376177410
8 9.5341647579
27 5.2590343365
72 5.0516898237
89 4.0306426817
91 3.5080241799
112 3.3418167598
117 2.5378491122
120 2.2846497850
124 1.5551203539
128 1.3686573944
144 0.0555181742
1078 1.2643159931
evaluations raw_y
1 201.4624488683
5 45.1499650432
7 34.3698904358
9 24.1057619861
14 18.1760459975
15 6.3913314621
24 1.9119743314
28 1.2397977035
524 6.5188044437
evaluations raw_y
1 19.3437108297
2 13.1172357669
3 4.3318795250
17 2.7512118776
20 1.4375336367
22 1.2527569337
34 0.0775515310
350 21.5993827159
evaluations raw_y
1 13.2604014435
3 3.4651574554
10 1.4182313048
14 0.4506002208
40 0.2098498277
476 0.2827430263
evaluations raw_y
1 17.5234670923
6 14.5360700304
10 9.3591538337
18 9.3115338208
19 3.8703155228
22 2.8597702941
35 2.1921923070
37 0.7094895240
516 11.2154854608
