evaluations raw_y
1 71.3566357961
2 51.5940594247
7 21.8024482315
13 20.5738260772
14 2.3502358702
25 0.0000000000
20016 0.0000000000
evaluations raw_y
1 31.8040675926
3 28.7808592444
6 18.6903970751
10 11.8517220318
14 2.8918853425
19 2.2365582891
27 0.0000000000
20160 0.0000000000
evaluations raw_y
1 38.6433642039
3 24.8614602679
6 17.8461449414
9 12.2052721002
13 7.8676685270
14 3.5907081381
15 1.2905028085
18 0.0000000000
20100 0.0000000000
evaluations raw_y
1 78.1959324074
2 47.5247451929
7 22.6741907406
11 16.5305238130
13 15.5682267707
14 6.3822874226
21 4.1869177021
35 0.0000000000
20136 0.0000000000
evaluations raw_y
1 31.8040675926
3 28.7808592444
6 18.6903970751
10 11.8517220318
14 2.8918853425
19 2.2365582891
27 0.0000000000
20160 0.0000000000
evaluations raw_y
1 78.1959324074
2 47.5247451929
7 22.6741907406
11 16.5305238130
13 15.5682267707
14 6.3822874226
21 4.1869177021
35 0.0000000000
20136 0.0000000000
evaluations raw_y
1 38.6433642039
3 24.8614602679
6 17.8461449414
9 12.2052721002
13 7.8676685270
14 3.5907081381
15 1.2905028085
18 0.0000000000
20100 0.0000000000
evaluations raw_y
1 78.1959324074
2 47.5247451929
7 22.6741907406
11 16.5305238130
13 15.5682267707
14 6.3822874226
21 4.1869177021
35 0.0000000000
20136 0.0000000000
evaluations raw_y
1 31.8040675926
3 28.7808592444
6 18.6903970751
10 11.8517220318
14 2.8918853425
19 2.2365582891
27 0.0000000000
20160 0.0000000000
evaluations raw_y
1 78.1959324074
2 47.5247451929
7 22.6741907406
11 16.5305238130
13 15.5682267707
14 6.3822874226
21 4.1869177021
35 0.0000000000
20136 0.0000000000
evaluations raw_y
1 71.3566357961
2 51.5940594247
7 21.8024482315
13 20.5738260772
14 2.3502358702
25 0.0000000000
20016 0.0000000000
evaluations raw_y
1 31.8040675926
3 28.7808592444
6 18.6903970751
10 11.8517220318
14 2.8918853425
19 2.2365582891
27 0.0000000000
20160 0.0000000000
evaluations raw_y
1 71.3566357961
2 51.5940594247
7 21.8024482315
13 20.5738260772
14 2.3502358702
25 0.0000000000
20016 0.0000000000
evaluations raw_y
1 31.8040675926
3 28.7808592444
6 18.6903970751
10 11.8517220318
14 2.8918853425
19 2.2365582891
27 0.0000000000
20160 0.0000000000
evaluations raw_y
1 78.1959324074
2 47.5247451929
7 22.6741907406
11 16.5305238130
13 15.5682267707
14 6.3822874226
21 4.1869177021
35 0.0000000000
20136 0.0000000000
