evaluations raw_y
1 35.1081163906
4 10.7652439664
12 16.0984200558
18 14.1161829091
24 12.4881332422
25 7.9966885013
514 0.6449511686
evaluations raw_y
1 1.1546203337
426 1.1764977614
evaluations raw_y
1 16.8353314061
8 15.6258850178
19 3.2174805161
63 1.0085744008
572 1.0844208875
evaluations raw_y
1 69.3758599962
3 66.1874742871
4 16.4741413560
8 14.8183140981
480 12.6598990635
evaluations raw_y
1 39.7617969934
4 27.0758567358
20 16.2349395210
26 3.0434169802
474 5.8044378199
evaluations raw_y
1 84.2367117337
2 65.6628600503
3 31.2706424315
11 23.8240215777
19 14.4718653629
600 45.6895351966
evaluations raw_y
1 122.8277573348
2 68.8721679761
5 66.2230645307
8 60.9769292809
11 36.6921220225
17 21.2315259303
81 14.8843925177
159 7.1878818770
175 0.8620868799
624 2.2273252337
evaluations raw_y
1 104.9360432387
3 4.5536863738
14 3.6143917283
23 2.2913624295
93 0.2684771939
107 0.6890157612
181 0.2697640843
189 0.4399227644
890 0.1859830902
evaluations raw_y
1 38.8698163729
6 4.6824852014
18 1.1739278582
504 7.7043710530
evaluations raw_y
1 19.0449141360
14 8.8848721139
28 5.8081122798
580 13.7720487972
evaluations raw_y
1 39.1981508448
8 0.3490707711
520 6.3468541180
evaluations raw_y
1 113.7177455441
2 59.4408717791
10 42.9809967851
12 25.1842579882
39 10.0896638431
69 5.6558805806
446 6.9755454903
evaluations raw_y
1 154.4759348173
2 42.8953498400
3 25.4513368462
10 4.7144009651
17 3.9475393312
728 9.5914838147
evaluations raw_y
1 64.0250666216
7 27.0779953892
13 25.6539365669
18 0.0375471818
19 17.8837341295
25 15.1451847563
28 1.7314959915
150 0.2834612233
306 4.8713853846
evaluations raw_y
1 153.4194671880
2 123.9777881460
3 120.7647658714
4 75.5148494611
7 23.1080673536
23 13.6436464261
35 5.8353335406
662 29.0036430250
