evaluations raw_y
1 8.3053275500
71 7.3532885132
75 6.1812383287
100 5.8921671267
112 5.8042398181
134 5.4832671787
171 5.4601269572
175 5.4469835779
176 5.4448492767
177 5.4199198237
207 5.4045555756
228 5.3821345484
275 5.3730492389
303 5.3691129938
810 5.3693064496
evaluations raw_y
1 2.8713584424
80 1.6900311794
97 2.0551500786
104 1.1934014446
526 1.7009576885
evaluations raw_y
1 155.7560915108
2 36.2042325255
8 21.8033988183
9 14.6046685544
54 11.5958130599
55 6.5098442567
104 3.6906770044
114 1.7931595914
134 0.2913145175
301 0.2228452791
305 0.1906008820
724 0.2047074053
evaluations raw_y
1 81.2226863550
3 15.0444659450
52 5.4748217543
528 13.8304373793
evaluations raw_y
1 132.6347409583
2 39.5690601827
3 24.0761854657
9 25.5927000801
18 13.8310676425
20 6.1532899220
35 4.0843806244
43 3.0396385230
55 2.3487245180
828 51.1301629341
evaluations raw_y
1 205.0718155775
2 83.9751619145
3 19.4583661141
6 16.3943554434
7 5.1028741946
16 1.5973256872
380 2.0895306330
evaluations raw_y
1 79.2891459738
3 28.2210343205
5 28.9694119154
8 12.7156058591
17 7.0482222213
406 9.7075103877
evaluations raw_y
1 80.3167269289
4 21.3451102865
6 18.7707555014
10 16.5992786953
12 16.0982196597
16 7.9510256202
69 5.0188461768
552 21.9743724412
evaluations raw_y
1 37.3259767771
5 29.0682882261
18 16.3217235371
93 11.4550226359
95 10.9713113388
104 11.3386318315
107 10.8703531965
112 9.7934076242
114 6.8546930078
700 13.3214335570
evaluations raw_y
1 96.3994285993
2 37.4981493674
13 30.3989288436
21 4.8376093449
37 4.0969490460
70 2.8655619818
83 2.1156029722
105 2.0306832436
111 0.4287783488
127 0.3055026092
152 0.0369094504
478 0.4913663781
evaluations raw_y
1 86.1591283225
6 69.4484116042
9 38.0046332541
30 0.2355324400
494 0.5910563134
evaluations raw_y
1 10.7514096077
48 0.4390315675
596 0.8380795515
evaluations raw_y
1 87.2543314842
2 75.7223524570
3 68.8824215706
7 23.5209006044
10 19.1775414777
442 12.9382738008
evaluations raw_y
1 224.8537981144
2 132.7646063583
3 69.4920070545
4 37.1799686815
8 6.9534539736
28 0.6837145686
92 0.2582460388
104 0.0009583475
418 0.1453968396
evaluations raw_y
1 41.1966493539
6 35.8848268360
8 20.4960211397
11 15.7302218150
21 11.0971653155
23 7.1609113076
38 0.7812679663
42 0.4517951122
63 0.3165034295
66 0.0914867436
552 0.2920623879
