evaluations raw_y
1 83.7228605195
4 67.4411324728
5 50.1461240489
481 39.7676078277
488 31.8739396418
546 25.2463305741
30852 13.9307191745
evaluations raw_y
1 86.2260529631
2 59.6298300515
8 54.2376401251
852 53.0592637678
evaluations raw_y
1 48.7256776368
28922 19.4214155585
evaluations raw_y
1 120.9633309103
2 85.3627858614
4 60.3033349735
13 56.9356363140
19 44.5021641017
1321 26.0484386576
1325 24.0955783591
1347 21.6422004279
1348 19.9480106529
1367 17.6973766831
1368 17.5781690872
1370 16.4384101183
1375 14.6261930525
1702 12.9528450468
2091 13.2091006745
2933 12.6758344606
3183 12.6740664229
3184 12.6579727900
3218 12.6506427548
3222 12.6408026378
3248 12.6328999033
3297 12.6255833308
3299 12.6163338174
37616 12.6899495511
evaluations raw_y
1 83.3559889098
2 62.3606914301
852 45.9945030846
evaluations raw_y
1 74.0977540780
3 53.0511611780
6 49.9284299632
35714 22.9830080597
evaluations raw_y
1 92.6377431868
2 90.1034787272
3 68.5234237063
5 59.9251363304
13 43.3728503794
35778 7.8265869834
evaluations raw_y
1 37.8235711786
32834 23.1667612676
evaluations raw_y
1 69.0114536221
6 59.6090336272
13 46.7533880065
674 25.9149016977
1168 69.4365402029
evaluations raw_y
1 72.2351577433
4 54.2543908972
7 39.1626957452
37616 17.1483410874
evaluations raw_y
1 87.5296218307
3 56.0480055674
13 46.3851895258
32 31.9188922982
852 38.1480566031
evaluations raw_y
1 63.1296269216
3 59.2899338382
6 58.3350032381
687 35.3918745306
1376 27.8356770713
1510 30.3237894089
1683 24.6686792828
1876 20.8823665586
1877 20.2936895002
1879 20.3964712673
1880 19.9288337496
1881 18.6103562039
1884 18.2924690198
1885 14.1025250935
1945 12.8305616887
1947 12.3721632173
1950 11.8271281215
1962 11.9737384972
2017 11.2407724931
2034 10.8752799005
2035 9.4272257929
2589 9.5782037518
2598 9.6140334315
2610 9.3469589391
2611 9.2338697434
2613 8.6450331836
2628 8.4764875597
2634 8.1503285536
33936 8.3561562630
evaluations raw_y
1 59.7528921831
11 59.1829388469
33582 18.0315447098
evaluations raw_y
1 67.7859184443
4 47.9976696146
26 51.5552585544
852 94.4644863325
evaluations raw_y
1 39.5127834742
2674 13.0720439137
35456 19.8501851396
