evaluations raw_y
1 105.2296683059
3 67.0186265266
130959 8.3838192215
evaluations raw_y
1 69.3304376505
4 55.5672594968
1525 73.5315411078
evaluations raw_y
1 83.6848116461
2 70.5222975801
4 74.4818188413
5 60.8046128056
8 56.3683641230
116611 9.9124965743
evaluations raw_y
1 62.5509385335
7 57.6624625029
8 53.1838872523
12 51.3792269304
130959 16.6130316706
evaluations raw_y
1 81.5201611833
2 87.7109241152
5 53.3847062612
1523 49.9800402845
evaluations raw_y
1 95.6714844729
2 75.0512581152
4 71.5992818667
5 62.9244677046
14 58.8301035922
17 55.8103963965
1935 77.8029953467
evaluations raw_y
1 108.3735595647
2 80.2065941239
8 70.4723739779
104349 15.1558388371
evaluations raw_y
1 81.8883083124
3 66.3009338296
10 61.1016815384
1455 114.1165137741
evaluations raw_y
1 63.9912232880
11 61.6906872593
12 48.5662955410
130959 15.0692360057
evaluations raw_y
1 73.1415831324
5 69.8888321862
6 66.9669356524
100213 14.1040003006
evaluations raw_y
1 81.9911250451
2 74.7892845431
16 69.7056918911
19 61.5597833332
1043 38.7094650199
1899 53.6733059416
evaluations raw_y
1 99.8059148810
2 84.1773933132
5 61.0314243297
6 60.9575314287
119909 19.0512432794
evaluations raw_y
1 71.9611870110
12 56.1912997767
17 45.5618813315
1455 96.9224041637
evaluations raw_y
1 79.4452445871
2 68.9986524114
3 45.8586007540
113689 18.6178405460
evaluations raw_y
1 74.2798462037
2 72.8295967398
5 67.2596886927
8 57.6780502715
10 61.1577535235
1455 49.4875955926
