evaluations raw_y
1 18.6079346561
2 19.4571981212
3 15.0423856596
4 8.5758148492
16541 0.7783766925
evaluations raw_y
1 19.3375438803
3 7.4391848251
629 8.5495221082
20789 1.9892786933
evaluations raw_y
1 12.0258521343
2 11.4990599152
5 8.3056482952
9 10.6974648755
1906 4.9725636541
5561 11.0764630358
evaluations raw_y
1 23.2170553231
3 11.9787820222
8 6.6003987690
11 10.4823001663
16 10.2841842185
21767 2.4977248788
evaluations raw_y
1 17.4002303857
6 10.3792004754
3951 17.8389755926
evaluations raw_y
1 13.1738443751
2 13.4393067701
3 16.1192224674
9 16.2258824872
10 16.5642279268
16 12.7043005937
38809 1.7160804268
evaluations raw_y
1 19.8807981653
2 9.3428394436
16 11.6693968248
17293 1.2975224849
evaluations raw_y
1 16.9335873596
2 12.1842361695
4 15.3802838531
15 14.7251568225
1170 8.2123820483
9699 6.1271120083
evaluations raw_y
1 22.8105348015
2 12.9842640466
5 16.0574109378
6 12.7082564288
1482 6.5885912352
2572 6.1152866842
2821 6.8968933792
2945 6.5924988887
19567 2.6664918697
evaluations raw_y
1 16.1288755491
2 18.9838145846
3 16.6662489317
4 11.8410452609
5 9.7307059231
8 9.6053299033
11 10.1480525553
1584 9.1881542745
1602 6.4162212512
1824 6.3448892178
2206 6.1672496896
20245 1.1811682242
evaluations raw_y
1 17.7874899160
2 15.5069371747
7 7.7407883999
425 7.6389915875
1325 9.4167633596
1478 8.8633044327
1543 7.2035477738
1995 5.5639816416
17377 1.6802976165
evaluations raw_y
1 8.3250848134
13 7.4501020502
2712 5.8470835189
3908 4.9970080708
20383 1.5305703583
evaluations raw_y
1 15.4061264036
4 12.3148733922
5055 5.0983433025
30923 2.4770914779
evaluations raw_y
1 15.2686311604
2 17.2179207381
4 20.8857701858
5 14.0938177407
6 15.3017003385
10 11.4857189589
11 10.5242683070
13 11.7554003483
673 6.8304315455
675 7.3869526380
949 6.2030728146
1110 8.3752611474
1847 9.4577813593
1856 9.4741656569
1858 9.4451541444
2018 7.6160733504
25943 2.3117722420
evaluations raw_y
1 17.7543246787
3 16.9033174705
11 15.4951819337
1321 7.9603582264
1343 7.8195653931
1382 4.4050754495
1401 7.0257879710
1405 8.2490422561
1437 8.4883582708
24537 1.5696795501
