evaluations raw_y
1 70.8863107701
2 50.6625503379
3 48.6959555210
5 40.6143284404
7 30.8212599261
14 18.9972565609
20 13.1897624517
24 1.6812451319
230 0.5365265177
706 4.2067940927
evaluations raw_y
1 6.4002067100
53 5.1423918631
150 3.7945668046
492 4.1100561331
evaluations raw_y
1 25.2793671575
4 8.8217407628
59 6.7740598286
69 3.4955036265
263 2.6322232614
322 43.5866187324
evaluations raw_y
1 34.7936285804
4 6.4169557450
15 1.8458564309
408 5.9947798066
evaluations raw_y
1 11.9687348940
6 10.1523178395
11 7.0463966728
44 3.4175533685
306 12.6930316935
evaluations raw_y
1 20.3583672765
6 10.4148075555
17 9.9784411375
45 9.5133459104
49 6.7044080694
138 1.8242734102
652 2.8773947554
evaluations raw_y
1 19.3663404667
3 2.6979541736
11 0.9763575066
498 5.6391949068
evaluations raw_y
1 55.0338142978
2 52.8609259918
4 48.8719932449
5 13.0602631936
6 5.7683141047
410 1.5470910169
evaluations raw_y
1 18.3966638822
3 19.4000744123
7 14.6034755217
11 8.3532585891
17 6.1718600921
221 7.0681633326
226 3.7636502655
306 24.2538447808
evaluations raw_y
1 54.7335487239
2 7.8316050594
20 4.9689760708
41 3.1083187500
306 8.7932562430
evaluations raw_y
1 48.8376883322
2 33.0147793072
9 25.6553399116
20 16.3736541062
25 5.3439025230
195 1.6983984380
656 4.1229222685
evaluations raw_y
1 39.6171310101
2 12.8193703463
4 5.3865019205
31 4.6047228820
782 20.1017900642
evaluations raw_y
1 6.3248803086
648 5.2830138884
evaluations raw_y
1 57.7547993426
2 48.7174401859
3 37.7736400872
4 6.9552959626
414 0.6007738563
evaluations raw_y
1 67.8211578853
2 11.4297798132
164 1.3423917424
458 6.2452405791
