evaluations raw_y
1 8.9441846658
6 9.8721224525
7 4.9215816050
48 4.3378234619
2186 33.6004345306
evaluations raw_y
1 17.5821095055
2 12.5604144614
4 9.8037130694
14 8.9776394412
26 7.4945393247
66 6.6369074885
68 4.2402626438
594 4.8029114681
evaluations raw_y
1 10.3482639623
3 9.9310341520
10 6.3311999505
550 10.2314538308
evaluations raw_y
1 9.2255143612
14 6.6727349985
65 5.7250377089
91 6.1349699959
106 5.3913144600
550 8.1830832146
evaluations raw_y
1 26.2348182667
3 16.6138264597
10 9.2222290440
11 8.7145125910
15 6.8087774692
146 3.9556674067
308 6.4949195766
350 7.0714532110
1353 5.0542597593
2008 17.2674312946
evaluations raw_y
1 7.5948786523
137 3.0054378248
1052 1.8129672586
1554 9.4459373850
evaluations raw_y
1 24.5657480808
2 12.3351709599
8 12.2798200148
9 3.3766651329
83 7.1732425616
89 6.5412651199
127 6.0593333258
144 4.3165677791
564 3.6813113786
3440 2.5057145425
evaluations raw_y
1 15.4549841158
2 16.3480057462
3 7.6331032519
8 13.5016747292
9 10.5592134707
11 8.3853079825
14 7.7629921186
904 1.7570189983
1109 1.8266852451
1196 1.8046111016
1212 1.8143231814
1297 1.6248353151
1299 1.5185344766
1309 1.3278263807
1434 1.3849256786
1435 1.3694733088
1527 1.2678341655
1533 1.2497179865
1535 1.1870017012
4840 1.2351975106
evaluations raw_y
1 15.6821189138
2 17.0749476687
5 13.5070251081
6 8.4271416472
7 4.9238937101
550 10.4350742072
evaluations raw_y
1 12.5311923943
2 5.3704414013
239 4.7089077364
279 4.2997761715
379 2.8080978710
5614 2.0303284159
evaluations raw_y
1 15.4396143371
3 15.1848717381
5 7.4106722327
273 7.4442876095
347 6.1741869806
354 5.4927117755
621 4.0322777698
622 3.7130674818
1215 2.4166669938
2968 2.6943604286
8042 1.7415024632
evaluations raw_y
1 10.2500654518
5 7.8305096638
18 4.7263319796
1873 4.2790382442
2087 3.4945105084
2137 3.2074376282
2448 3.1727595252
2584 2.1319400678
6318 2.5022892646
evaluations raw_y
1 17.2493582548
2 14.4183831021
4 6.6953477710
480 6.7130239466
557 3.2078604339
5144 3.7849243362
evaluations raw_y
1 12.0927901774
2 13.9150759208
8 9.9249768533
66 1.9634111941
550 26.1421477130
evaluations raw_y
1 20.0566184629
3 15.7049794336
6 13.9953128559
9 12.9233197924
14 10.3330847936
34 9.1891489448
105 5.2676905546
114 7.5861258803
117 2.3102131538
6390 1.5997054088
