evaluations raw_y
1 72.7081193648
2 63.7432388286
7 54.6258364448
116946 34.0956107311
evaluations raw_y
1 96.0285048669
2 77.7800795042
3 65.6129786457
93595 30.7637601722
evaluations raw_y
1 63.1182467305
3250 34.1166285315
3257 33.2948134965
3259 28.6067010976
3269 26.5474988300
105503 27.5505029808
evaluations raw_y
1 108.2829885914
3 76.6008342687
12 59.1536232806
116845 12.1097880198
evaluations raw_y
1 70.6954883177
2 68.0348187330
9 62.9846836161
116946 22.9849339528
evaluations raw_y
1 90.5382695615
3 84.1973469622
7 75.0364375264
8 70.6504334365
10 71.3817922616
13 68.7799575027
16 59.6533329281
116213 22.3425357726
evaluations raw_y
1 77.9666761069
8 75.6319447398
11 47.2112911773
116948 24.6465337997
evaluations raw_y
1 71.8399352513
5 73.2765436344
9 69.3867151197
20 51.1120113689
22 47.4558657183
116946 20.1038294940
evaluations raw_y
1 55.8434503771
116946 14.8491246912
evaluations raw_y
1 89.3215159447
2 60.3897742773
17 52.6884940134
1455 62.4995481426
evaluations raw_y
1 71.2901989590
3 63.2742595221
10 62.0133303043
116948 20.0195882823
evaluations raw_y
1 98.4211960423
2 90.1502355513
3 75.9821379929
4 71.1692686790
5 68.7343783220
13 52.1667589939
115591 16.4800896093
evaluations raw_y
1 100.2565136577
2 69.3588945835
7 67.9255801899
10 60.6600222134
114825 28.1039597267
evaluations raw_y
1 95.0587466811
2 77.2111602945
9 50.4959796282
104347 16.7022475813
evaluations raw_y
1 82.8998922125
2 54.0564915554
116946 23.0982362564
