evaluations raw_y
1 191.5818072886
2 33.1389306322
4 17.6081890902
148 15.6803073673
235 3.3234920306
1918 8.4004456778
evaluations raw_y
1 257.9586061032
2 118.5842867261
4 119.0391869451
5 92.5513829340
6 62.1162625206
8 44.1340547525
25 38.9127112487
33 28.1079746335
43 22.5477688907
74 6.1570549215
92 5.1439504075
219 5.5068618248
3656 0.8765422112
evaluations raw_y
1 44.5633923495
3 43.6801155592
52 17.4142268847
53 20.6106629363
57 13.0604392517
1626 18.1832057391
evaluations raw_y
1 19.5121004939
2 16.5477746073
1950 0.4473904559
evaluations raw_y
1 74.6208814133
3 30.6542705532
153 6.9058330248
2238 10.9895845337
evaluations raw_y
1 129.3159144030
2 72.2127400139
6 24.7618646022
10 6.9559708501
2010 1.2315513148
evaluations raw_y
1 41.3234243573
10 37.0826904303
21 20.1268431341
112 6.6729848752
476 68.1244243914
evaluations raw_y
1 45.9440837176
13 44.7777439822
17 11.6384934611
1852 8.9318438213
evaluations raw_y
1 140.8147653941
2 66.5524634444
3 55.1788614101
5 35.7683456102
19 32.4417573729
27 29.3651039271
28 11.4372185846
4732 15.0985805108
evaluations raw_y
1 81.5576312143
2 84.6823883978
3 84.8530160650
4 33.7327899116
33 19.9769973468
53 18.8828755450
89 11.0560234742
2210 29.9600731330
evaluations raw_y
1 125.5187590164
3 92.0893960750
6 47.5265219626
12 48.2709415518
31 46.6224592387
63 19.9416167680
64 16.3242269490
141 10.2873819674
4086 19.3783736838
evaluations raw_y
1 37.6147014905
56 35.0082202694
58 18.1817955427
59 11.2120566086
152 10.6836974900
185 15.6395344763
202 24.0975571750
203 16.0029225526
2326 21.0122874348
evaluations raw_y
1 96.8518072602
2 57.1077779026
22 44.1725004615
61 40.1122878847
62 12.9893601275
1882 12.9434227438
evaluations raw_y
1 100.8053207237
4 43.2182989764
5 27.0982069951
27 12.9179849649
96 14.1005887376
398 68.2977444517
evaluations raw_y
1 93.4075154594
2 38.6601256948
5 18.3041021433
1570 12.1510137323
