evaluations raw_y
1 159.2717604916
2 32.0004299060
8 15.0405667807
821 18.7464308804
evaluations raw_y
1 180.4612926852
2 88.3666326486
3 35.0806256786
28 3.5044124629
583 61.1585058233
evaluations raw_y
1 112.1382418413
2 35.5111985056
12 32.7983982762
15 19.8840182732
47 12.7016643900
67 9.9310611432
833 20.2326416191
evaluations raw_y
1 62.9405041587
5 76.5644889377
6 59.0040583862
7 11.0694808761
35 3.7091902327
1321 12.9779025338
evaluations raw_y
1 33.7284672655
2 27.1824020916
15 8.9280482728
26 7.1059077028
74 5.5039106677
188 0.9794976162
949 11.7669238559
evaluations raw_y
1 38.4226017144
4 3.1063686216
769 17.3263986587
evaluations raw_y
1 13.9166261733
4 8.7591215465
28 8.3437512972
77 7.7345400158
92 6.6813323169
202 6.3801506774
231 6.3000338334
232 6.2487920072
235 4.9733692020
237 4.3631195815
387 4.3468617307
401 4.2923583654
402 4.2662399309
504 4.2570129343
521 4.2475068806
546 4.2440939233
558 4.2434426648
829 4.2559525900
evaluations raw_y
1 125.0627176666
2 85.7876436312
3 41.7415064368
5 14.1172823763
138 11.4654641320
139 6.1662142386
140 2.4845567364
146 2.3512088629
156 1.9771159980
164 0.9286304527
166 0.6588982946
176 0.5022137184
202 0.4860871554
323 0.4618768063
983 0.5043231049
evaluations raw_y
1 83.4800807465
2 36.9607099466
8 24.4073639930
10 12.0806846628
969 11.0089345162
evaluations raw_y
1 36.2621141890
2 29.3216038271
11 2.7289263948
947 8.5158696638
evaluations raw_y
1 179.5781312039
2 94.3952680513
3 53.1332147890
9 30.0649429064
28 21.1892564224
36 20.2978098099
37 19.4155703169
39 18.2950915683
43 9.2722357534
60 8.3566181038
63 6.7933649173
65 3.9700652602
105 3.0702292145
171 2.5764583064
767 2.1147835193
evaluations raw_y
1 39.7518447729
2 31.6386446880
13 23.6073216132
16 8.9572487456
23 12.0740656073
1573 24.5704105506
evaluations raw_y
1 124.9967730789
5 91.4759608531
6 46.1733685671
9 24.2070112076
22 10.3005857758
25 22.3075401485
337 32.6654498035
evaluations raw_y
1 123.9738556429
2 123.2377225529
3 102.4853603792
5 9.9113727982
19 34.8790815504
24 23.8714104827
31 26.4911509426
49 13.5001537066
55 9.3594322314
64 8.0417508871
67 6.8079922953
114 3.1586369746
995 3.0710575396
evaluations raw_y
1 136.9554215556
2 74.4152664645
3 49.8364357595
12 29.2713629100
18 4.9071042754
959 19.4693004331
