evaluations raw_y
1 38.9220937426
2 13.3066871214
49 11.3661094765
82 7.6013720093
102 2.9672040748
478 1.5008890112
evaluations raw_y
1 9.6673842574
3 18.6538738943
7 13.6014210589
17 12.1310899821
564 3.2109196422
evaluations raw_y
1 62.7927663371
2 23.8757221161
5 10.4653466019
40 8.8210969042
61 2.7031452925
360 67.5864592613
evaluations raw_y
1 31.7072755109
2 23.9160816525
7 10.1659370219
43 10.0051336416
59 9.1450949990
68 6.7870731498
72 6.7554298157
73 5.1144170961
230 1.2978302063
676 6.1531330055
evaluations raw_y
1 19.1672067569
14 6.2771542087
354 52.7693795732
evaluations raw_y
1 13.9202021197
10 15.6004539310
22 2.6126376724
58 5.9581340221
129 1.8175061094
262 1.7235491538
358 1.3948750154
1250 4.1936783025
evaluations raw_y
1 29.0669745373
5 28.6935667123
7 15.0561779302
13 10.2143669185
15 8.8009106985
224 4.7148201261
235 2.0942659430
790 13.6727422543
evaluations raw_y
1 27.0424397921
12 4.7225591750
306 61.8167693605
evaluations raw_y
1 55.5561502878
2 34.4781414972
3 33.7704573132
5 15.8664954507
6 3.3107732760
47 2.7248575257
320 30.7326241569
evaluations raw_y
1 29.5449479660
2 23.2830988659
4 20.5291495829
9 12.7877722458
16 7.4005810741
32 6.3619649365
106 6.2524873529
112 3.0451508631
664 6.2360404900
evaluations raw_y
1 41.3219506840
5 8.3821674038
8 6.7909449198
24 6.0442178892
47 3.8589541730
150 4.1792449716
270 4.1499223209
281 4.1449997156
283 4.1417801103
289 4.1413754666
299 4.1403748697
309 4.1330172958
311 4.1320299828
323 4.1316124021
333 4.1313138089
355 4.1312099607
368 4.1312023550
388 4.1311607484
402 4.1311593933
412 4.1311584590
422 4.1311678080
evaluations raw_y
1 14.0081328904
12 13.0809594356
15 3.9125544994
62 2.1067329397
492 42.9099922029
evaluations raw_y
1 62.0285813478
2 9.6171286550
32 8.5256780628
65 7.4885534779
86 5.9001214410
153 1.4267980867
221 1.0940131333
233 0.6245607160
432 0.6452547078
evaluations raw_y
1 27.9143388508
5 23.9014730665
8 13.9545991934
16 4.7508844851
127 0.6175204269
540 1.8563104001
evaluations raw_y
1 41.1989617388
3 11.5897972286
25 8.2849399568
56 3.8482836723
68 1.8653527274
306 43.5094269852
