evaluations raw_y
1 126.6931304522
2 43.5011974370
12 42.3049470573
70 21.8671483410
189 14.8597083231
473 18.2788815312
486 17.9723098911
488 17.4880116532
500 16.7359693063
502 15.9422498071
533 15.7068276378
537 15.4394823429
551 14.0404921451
559 13.0471295377
576 11.4996664802
577 11.5760419309
578 10.4524738001
579 10.5617096420
582 9.6310558277
6204 14.0893536643
evaluations raw_y
1 129.6997447952
2 48.3215974544
3 22.8032519460
11150 4.2015847371
evaluations raw_y
1 118.4967823028
2 118.2567828949
3 86.0162760709
5 48.5857223627
9 39.1022148550
13 40.2127330348
20 32.6332595775
10992 19.3173961554
evaluations raw_y
1 69.5595848985
5 59.1737131884
12 44.8321451045
198 26.5022215043
550 64.7385919276
evaluations raw_y
1 61.6630153835
2 71.6087661639
7 62.0606315809
16 38.1313120853
160 30.6108467173
188 28.9497325175
190 26.7466875327
202 17.7815351887
550 65.8852793583
evaluations raw_y
1 104.2548612992
2 64.6520518255
6 33.6209396670
10758 10.9206815315
evaluations raw_y
1 92.7692168979
3 83.3730607090
4 45.8666796551
5 37.4520678204
15 37.3863991054
22 22.7793359623
550 47.4316731429
evaluations raw_y
1 98.4682687206
2 57.9096606472
3 54.8330093139
16 42.2340885668
111 15.5517111601
152 35.9690044353
413 18.6263843209
440 16.3666751995
460 15.2805664210
465 11.9097674046
610 10.9285420706
12160 11.2053114142
evaluations raw_y
1 147.8885373582
2 117.4969571035
4 106.0818833830
6 89.1389267901
7 48.0101496305
144 32.5035601683
10888 13.6636274425
evaluations raw_y
1 39.9477995181
17 17.7615266201
802 42.7205715761
evaluations raw_y
1 124.4929015578
2 91.3096360932
4 58.0048523425
5 50.7613663729
7 47.1008803152
11 17.3607501361
7894 15.2061943484
evaluations raw_y
1 44.8974335607
550 88.5059895808
evaluations raw_y
1 63.3884255988
3 62.4622174682
4 55.8716604109
6 59.8825520449
10 60.6409109324
11 47.7314417778
15 47.8747844115
114 19.5836671921
550 65.1650806663
evaluations raw_y
1 128.1358568320
2 65.9536640014
5 46.4214743548
14 29.0327645014
406 13.7091178178
484 9.3001831412
865 10.2220947038
1163 9.7939167045
1168 9.8834672634
1172 9.5500743201
1173 8.6371430165
1176 8.4564910718
1177 8.0139249444
1281 7.4312534367
1313 7.1458668451
1370 6.8788916392
1374 6.5175741157
12086 6.9694225542
evaluations raw_y
1 119.3927223211
2 56.2059107041
5 44.1333717566
31 12.1908232461
5696 8.9333756992
