evaluations raw_y
1 18.8611246627
2 11.9706164061
402 23.7877180607
evaluations raw_y
1 54.9595381172
3 10.0313093837
14 7.8556641669
73 7.8212536674
81 7.8191186539
89 7.7932394201
134 7.7932318038
135 7.7932160977
142 7.7932160211
177 7.7932159559
184 7.7932159449
208 7.7932159422
209 7.7932159421
219 7.7932159421
247 7.7932159421
251 7.7932159421
271 7.7932159421
308 7.7932159421
310 7.7932159421
evaluations raw_y
1 81.1512288398
2 40.4721198884
5 10.5644466793
8 2.6388298105
39 2.5046577406
42 2.1040122975
386 3.1311604470
evaluations raw_y
1 2138.6405125009
2 363.4103668558
7 88.8969616977
17 29.1113808163
30 21.7536744070
33 14.0524954851
39 19.4201484490
672 23.7877180607
evaluations raw_y
1 32.4233546751
3 19.9257220598
932 20.0782461018
evaluations raw_y
1 25.5754153808
2 22.1742771836
4 5.6101690416
312 7.7932159421
evaluations raw_y
1 4.3734943227
596 6.3080973675
evaluations raw_y
1 15.8701431628
3 10.3909143693
7 7.2529122862
10 6.1503119063
14 3.9968947544
30 3.1407675600
31 2.6695615862
36 2.4803584516
40 0.7816924116
46 0.5287171841
416 1.8485751649
evaluations raw_y
1 7.7948036982
5 4.4609398622
6 0.7923867657
332 3.1311604470
evaluations raw_y
1 12.5449965894
6 11.6832470495
458 14.0452497851
evaluations raw_y
1 6.3435532890
3 2.3056242474
8 1.0256535636
95 0.6467984075
141 0.2795192463
188 0.1614968837
197 0.1611202386
203 0.1590218731
211 0.1575933663
255 0.1573136063
275 0.1572983189
344 0.1572982463
396 0.1572982463
417 0.1572982462
420 0.1572982462
422 0.1572982462
432 0.1572982462
447 0.1572982462
448 0.1572982462
455 0.1572982462
473 0.1572982462
478 0.1572982462
487 0.1572982462
494 0.1572982462
evaluations raw_y
1 40.8748242193
3 26.8133182778
9 9.6472361589
12 8.6391069002
17 7.8147861654
18 5.8654506801
21 5.1041989689
294 6.2990992495
evaluations raw_y
1 4.0784430048
11 2.4273580482
47 2.4227162467
50 2.0323471763
56 1.9352753446
57 1.4770635879
60 1.2818698079
75 1.0267307852
99 0.7503333781
105 0.5678355085
106 0.4124247575
113 0.1623143677
135 0.1057238260
604 0.3629118799
evaluations raw_y
1 4.3498690490
618 7.7932159421
evaluations raw_y
1 8.4602700214
8 7.8637468947
9 3.4033063067
27 3.2401045722
38 2.3111160054
42 2.0156746617
43 0.7526270343
408 2.4226248010
