evaluations raw_y
1 105.2530321120
2 13.9297341300
14 13.2117325580
15 11.6055547799
18 3.5943566894
36 3.5896842610
42 3.0587130846
572 4.4296453291
evaluations raw_y
1 335.6405531627
2 5.5384529460
13 0.5804392915
616 6.3774364514
evaluations raw_y
1 26.2124339179
6 13.9735768073
8 12.6766245037
11 3.7804834050
18 3.1854127076
26 2.3812875084
44 1.5177223250
66 0.6200496124
424 1.2566367491
evaluations raw_y
1 20.5490172207
3 20.4350314609
4 15.9238845645
5 0.9789828393
306 17.8811602942
evaluations raw_y
1 1.6420516502
19 1.3107554325
44 0.3998432996
310 25.9569809654
evaluations raw_y
1 26.4211131790
2 4.3867890665
35 3.0371915111
70 2.1219533540
72 1.7853539086
87 0.7876200551
101 0.1660704067
157 0.0372643505
192 0.0167045317
594 0.2984510230
evaluations raw_y
1 25.7705550611
2 15.9662538109
8 10.5070109151
24 10.4570102016
27 9.3866851013
29 7.6067796609
35 3.4841519209
39 3.0265171437
756 3.6913710555
evaluations raw_y
1 11.1774019901
20 9.2824129840
23 5.1127501072
26 2.2501185290
35 1.2525966261
120 0.3625979653
202 0.3406701891
566 0.4555306223
evaluations raw_y
1 18.9060469419
3 8.0177352034
27 7.6765204480
28 7.5271884192
44 5.7864872916
418 6.6287601866
evaluations raw_y
1 39.2045943186
2 15.3918574217
3 13.2138009193
6 4.9222691414
7 0.3334638427
104 0.2922018319
108 0.1633019024
138 0.1431472857
170 0.0942474754
721 0.6126102550
evaluations raw_y
1 24.7251476288
7 16.4534683396
10 1.9724048920
14 1.4923192514
80 0.5771963880
193 0.2382434103
231 0.0474365488
272 0.0157932603
299 0.0157416072
305 0.0157389926
323 0.0157108287
330 0.0157076708
380 0.0157076572
386 0.0157076509
421 0.0157076508
423 0.0157076508
470 0.0157076508
475 0.0157076508
525 0.0157076508
539 0.0157076508
542 0.0157076508
evaluations raw_y
1 8.4530119179
5 8.3800511724
7 0.1090800055
18 0.0613961986
512 5.1522116475
evaluations raw_y
1 32.4113036642
3 19.6874882306
4 4.4724344447
568 9.8960165463
evaluations raw_y
1 310.8870388721
2 19.6757330442
9 8.1798902244
15 4.0181801812
16 3.0327568360
41 1.5845658119
454 3.4243357195
evaluations raw_y
1 17.4094697912
4 9.7836006538
8 7.4677680488
16 4.0565297512
18 0.7001402256
750 3.8641586514
