evaluations raw_y
1 8.6713758119
9 4.6999500084
652 4.5007425738
981 3.1261774587
4680 1.1610287287
evaluations raw_y
1 15.4471837732
3 15.1461138888
5 9.0290499115
11 8.9987135738
18 6.1625000507
263 7.5436606222
329 6.6552847270
341 5.7723943666
1168 2.4627709702
1913 3.5677054505
1921 2.9358683206
2248 2.1157376343
4622 2.2711855631
evaluations raw_y
1 8.2702936723
4 13.2462574419
9 11.6135671894
10 8.9883248683
15 4.2748926242
49 5.9448383539
168 6.7552459800
169 3.9218556251
211 2.6009446538
497 2.8886966278
516 2.9063762354
1066 2.6659330686
1159 1.8665463395
4800 3.3129795383
evaluations raw_y
1 27.3258274757
2 10.7537077602
3 11.5373576986
11 9.1923934152
12 5.4524302664
549 3.4076816737
1416 13.5528458850
evaluations raw_y
1 16.0261574773
3 13.9774844877
6 7.7595444858
8 5.3836058231
318 5.0448565619
342 4.5448393207
344 4.2857819027
660 27.0816423523
evaluations raw_y
1 12.0135840736
3 10.0114579018
5 15.4878820113
12 3.1839114272
54 6.7606944780
64 6.0388794404
67 3.2014529502
562 24.3756266032
evaluations raw_y
1 18.5127579476
8 12.4429395512
9 11.1533861135
119 6.8614296837
145 6.5953976721
178 4.4780671526
550 13.5186892808
evaluations raw_y
1 22.0554696737
8 13.1750685727
10 9.1994695980
13 7.9952225406
24 7.3027667548
186 4.9968276032
187 2.6515532083
550 31.4910393353
evaluations raw_y
1 7.6742167830
5 6.3048645327
46 4.0295761948
215 2.7468852186
714 16.0308486751
evaluations raw_y
1 25.3021773804
2 12.8381227315
10 8.7408830287
5886 1.5513256879
evaluations raw_y
1 13.4992199054
6 6.4089789405
12 3.6173945379
4794 1.7185696644
evaluations raw_y
1 23.0034850678
2 5.7859368750
4 3.5716017703
566 22.0711403570
evaluations raw_y
1 20.1303025277
2 15.9494677248
3 3.0379045652
10 6.7741444928
106 4.6367909170
550 31.2106459428
evaluations raw_y
1 13.1531424183
2 10.2416678069
5 10.7453877367
8 9.7490114559
9 6.0539530071
11 5.3234645518
726 28.9104608341
evaluations raw_y
1 13.5046918960
4 9.5979531052
5 8.9415009602
10 5.3411903987
163 5.7765837701
303 3.8209270994
3732 2.3923406589
