evaluations raw_y
1 74.4103777460
6 18.7932920183
12 16.5282984529
546 7.8674211370
evaluations raw_y
1 95.0778291062
2 8.8718668067
5 6.8707007699
31 6.5391052601
484 27.3336507858
evaluations raw_y
1 177.5369019532
2 38.6648434700
6 28.5182047592
11 10.9193521000
29 7.9409044141
112 7.1533662794
113 3.8189544452
132 1.8859011126
356 1.8714984351
646 1.8852352622
evaluations raw_y
1 56.6901823487
2 30.2092671635
11 28.4533407924
12 2.3667801353
394 14.3503256525
evaluations raw_y
1 80.6228886750
3 33.5360237296
6 12.3130208748
22 4.8524248776
99 1.6749274505
105 1.6495495991
116 1.4513684484
204 1.1646069961
240 1.1571543160
255 1.1452939208
256 1.1446753751
301 1.1242747771
322 1.1217266173
327 1.1205337397
329 1.1187366032
332 1.1185181603
343 1.1137741969
345 1.1104128964
347 1.1094457830
363 1.1092037308
364 1.1084677483
373 1.1065852040
376 1.1036273300
377 1.1035119219
381 1.1034111085
382 1.1030092379
556 1.1135789293
evaluations raw_y
1 134.8000405532
2 70.7634476873
7 2.1752233495
11 38.5701233134
16 4.2943769374
422 59.0277324571
evaluations raw_y
1 203.8132371177
2 108.8791132986
9 27.2508779478
22 6.8038899399
54 7.4343143471
91 0.6714599648
572 13.6331750792
evaluations raw_y
1 120.4272706493
2 80.9387869306
3 77.3386311975
4 46.2670722684
8 12.1373564898
10 0.1099832627
518 5.6069284725
evaluations raw_y
1 168.0835789569
2 67.2978535796
6 59.7354263196
8 21.5201335428
33 0.2005833099
40 1.0311404972
434 0.0757902846
evaluations raw_y
1 296.9173887827
2 122.4939444307
3 69.7887816758
6 62.0218851067
7 54.4123384339
9 14.5018740482
10 14.5461910705
28 0.8386360005
392 2.2277443574
evaluations raw_y
1 62.3283997301
4 10.0354649639
23 3.6769827858
39 3.3039096484
522 8.1299262253
evaluations raw_y
1 24.3002259003
3 0.9990028971
4 15.4505461711
26 14.7728791197
27 2.1504465424
496 2.4675600627
evaluations raw_y
1 32.5498083729
7 2.0985371670
556 13.1298343195
evaluations raw_y
1 257.3375945692
2 61.8732082510
6 43.5256674553
7 38.3589673266
11 36.3817429014
15 3.8126785675
670 0.2640862445
evaluations raw_y
1 128.5108461996
4 82.2164617105
8 62.5499319329
9 63.6366085008
37 5.8853523709
49 14.9168148981
67 21.4147429420
72 15.6736140951
90 13.3700381129
598 3.3555007560
